property_id,lon,lat,fips_code,is_new_construction,is_contingent,is_price_reduced,is_foreclosure,is_plan,is_coming_soon,year_built,lot_sqft,sqft,baths,garage,stories,beds,list_price,encoded_city,encoded_type,central_air,laundry_room,community_outdoor_space,fireplace,dishwasher,recreation_facilities,central_heat,forced_air,shopping,hardwood_floors,basement,family_room,view,dining_room,washer_dryer,community_security_features,community_swimming_pool,floor_plan,updated_kitchen,city_view,swimming_pool,pets_allowed,park,modern_kitchen,ensuite,fenced_yard,open_floor_plan,rental_property,corner_lot,community_clubhouse,big_lot,den_or_office,carport,groundscare,hill_or_mountain_view,spa_or_hot_tub,big_yard,farm,high_ceiling,new_roof,views,master_bedroom,water_view,vaulted_ceiling,ranch,trails,cul_de_sac,clubhouse,tennis_court,master_suite
2810523846.0,-117.427536,47.60366,53063.0,,,0.0,,,,10.0,6534.0,2082.0,3.0,2.0,,3.0,515000.0,461,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810536382.0,-121.808921,37.986098,6013.0,,,,,,,63.0,7000.0,1503.0,2.0,2.0,1.0,3.0,399000.0,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810644142.0,-121.413339,38.450741,6067.0,,,0.0,,,,3.0,5532.0,2674.0,3.0,2.0,2.0,5.0,699900.0,143,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811019250.0,-117.935135,33.849754,6059.0,,,,,,,54.0,5770.0,1254.0,2.0,2.0,1.0,3.0,825000.0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811318967.0,-121.80932,37.992805,6013.0,,,,,,,70.0,5733.0,1150.0,1.0,1.0,1.0,3.0,489995.0,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811858360.0,-122.335595,37.941246,6013.0,,,,,,,74.0,3800.0,1152.0,1.0,1.0,1.0,3.0,689900.0,413,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814101501.0,-119.819536,39.47282,32031.0,,,,,,,38.0,14810.0,3429.0,3.0,3.0,1.0,4.0,1350000.0,409,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814845047.0,-121.994743,37.536698,6001.0,,,1.0,,,,64.0,6540.0,1358.0,2.0,2.0,1.0,3.0,1199000.0,166,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814879347.0,-118.61758,34.158421,6037.0,,,,,,,62.0,5231.0,1860.0,2.0,2.0,1.0,3.0,1075000.0,528,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816454544.0,-112.045097,33.485279,4013.0,,,,,,,83.0,7685.0,1306.0,1.0,,1.0,2.0,439000.0,383,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816567135.0,-118.358868,33.954424,6037.0,,,,,,,60.0,35732.0,742.0,1.0,1.0,2.0,1.0,424500.0,225,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816937411.0,-117.084524,33.467057,6065.0,,,1.0,,,,21.0,6534.0,3522.0,4.0,2.0,2.0,5.0,855000.0,478,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816971345.0,-117.415662,33.872739,6065.0,,,,,,,21.0,22651.0,2485.0,2.0,3.0,1.0,4.0,785000.0,414,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2817118083.0,-111.707339,33.316966,4013.0,,,,,,,5.0,5799.0,1837.0,3.0,2.0,1.0,4.0,650000.0,178,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2817827115.0,-116.18571,43.585382,16001.0,,,0.0,,,,49.0,8276.0,1792.0,2.0,1.0,2.0,4.0,499000.0,38,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2818818346.0,-122.403612,47.227508,53053.0,,,0.0,,,,41.0,5494.0,1134.0,2.0,1.0,,4.0,414999.0,474,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2818938003.0,-122.281799,37.865056,6001.0,,,,,,,103.0,4025.0,858.0,1.0,1.0,1.0,2.0,858000.0,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2819576079.0,-118.32772,33.861033,6037.0,,,0.0,,,,73.0,4997.0,1268.0,2.0,2.0,1.0,3.0,905000.0,486,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2819975671.0,-121.52311,38.505614,6067.0,,,,,,,55.0,8276.0,2577.0,3.0,2.0,2.0,5.0,775000.0,421,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2820092544.0,-117.767494,33.77418,6059.0,,,,1.0,,,60.0,33350.0,2071.0,3.0,2.0,1.0,3.0,994950.0,437,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2820648414.0,-118.241047,34.676072,6037.0,,,,,,,18.0,6974.0,3000.0,3.0,3.0,2.0,5.0,510000.0,255,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2820865313.0,-118.063828,34.57114,6037.0,,,,,,,41.0,866631.0,1440.0,2.0,,1.0,3.0,169999.0,366,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821154027.0,-117.163418,33.559939,6065.0,,,,,,,35.0,6098.0,1028.0,1.0,2.0,1.0,2.0,504900.0,317,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821212448.0,-117.918702,33.666552,6059.0,,,,,,,68.0,7245.0,1525.0,2.0,2.0,1.0,3.0,1398888.0,101,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821278726.0,-105.030513,39.870572,8001.0,,,,,,,51.0,6600.0,1850.0,2.0,6.0,1.0,3.0,474950.0,520,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821702194.0,-119.286891,36.304411,6107.0,,,,,,,66.0,19210.0,1809.0,2.0,2.0,1.0,3.0,449000.0,505,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2822122942.0,-117.172437,33.561046,6065.0,,,,,,,35.0,9148.0,1352.0,2.0,2.0,1.0,3.0,629000.0,317,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2822343083.0,-122.015046,38.284734,6095.0,,,,,,,37.0,5998.0,1590.0,2.0,2.0,1.0,3.0,549000.0,153,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823151529.0,-122.462214,37.664989,6081.0,,,,,,,49.0,,817.0,1.0,,,2.0,579000.0,107,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823322086.0,-117.930772,33.860598,6059.0,,,,,,,70.0,6343.0,1181.0,1.0,2.0,1.0,3.0,775000.0,169,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2823952122.0,-121.822092,37.987386,6013.0,,,0.0,,,,43.0,8700.0,2411.0,3.0,2.0,2.0,5.0,650000.0,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2824241384.0,-104.971008,39.931577,8001.0,,,,,,,37.0,1311.0,1915.0,3.0,2.0,2.0,3.0,475000.0,481,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2824973373.0,-117.886002,33.790653,6059.0,,,,,,,50.0,,1440.0,1.0,,1.0,2.0,110000.0,359,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2825488952.0,-117.038511,32.61017,6073.0,,,,,,,53.0,7600.0,1869.0,3.0,2.0,2.0,3.0,865000.0,80,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826310759.0,-118.768417,34.254318,6111.0,,,,,,,58.0,7000.0,1792.0,2.0,1.0,1.0,4.0,799900.0,453,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826691428.0,-121.608688,36.674013,6053.0,,,,,,,79.0,7200.0,1093.0,1.0,2.0,1.0,3.0,549000.0,427,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826728694.0,-121.606183,36.677253,6053.0,,,,,,,83.0,7500.0,958.0,1.0,2.0,1.0,2.0,569000.0,427,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2826744588.0,-112.324132,33.750647,4013.0,,,,,,,19.0,11101.0,2778.0,4.0,2.0,1.0,4.0,650000.0,378,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2827931568.0,-112.190595,33.730767,4013.0,,,0.0,,,,20.0,14353.0,4806.0,5.0,4.0,2.0,5.0,1275000.0,383,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2827964432.0,-119.819802,39.476208,32031.0,,,,,,,34.0,,2923.0,3.0,2.0,2.0,3.0,735000.0,409,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2828004296.0,-117.917639,33.626882,6059.0,,,,,,,31.0,2800.0,2348.0,3.0,2.0,2.0,3.0,1999000.0,101,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2828010441.0,-122.512749,45.651992,53011.0,,,0.0,,,,31.0,7840.0,2102.0,3.0,2.0,2.0,3.0,519900.0,498,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2828062259.0,-118.768417,34.254902,6111.0,,,,,,,58.0,7500.0,900.0,1.0,2.0,1.0,2.0,649000.0,453,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2828769424.0,-122.207496,48.00679,53061.0,,,,,,,71.0,7405.0,3476.0,2.0,2.0,,3.0,975000.0,152,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2828776273.0,-112.293792,33.560941,4013.0,,,0.0,,,,32.0,4771.0,1198.0,2.0,2.0,1.0,3.0,359500.0,378,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2829559683.0,-122.32215,37.93943,6013.0,,,0.0,,,,77.0,6000.0,2478.0,2.0,2.0,2.0,4.0,949000.0,413,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2829743720.0,-117.42822,33.718426,6065.0,,,0.0,,,,22.0,10454.0,2794.0,4.0,4.0,2.0,6.0,762000.0,99,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2831360157.0,-117.929755,33.736244,6059.0,,,,,,,67.0,7248.0,989.0,2.0,1.0,1.0,3.0,799900.0,437,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2832020823.0,-122.456355,37.698131,6081.0,,,,,,,37.0,386403.0,1068.0,2.0,,,2.0,785000.0,107,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2832043047.0,,,,,,,,,,,7017516.0,,0.0,,,,149900.0,402,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2833468969.0,-117.270774,33.179632,6073.0,,,,,,,43.0,10890.0,2455.0,4.0,3.0,2.0,5.0,1495000.0,352,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2833851044.0,-117.288775,34.123577,6071.0,,,,,,,99.0,7500.0,984.0,1.0,2.0,1.0,2.0,339900.0,431,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2834231622.0,-112.155003,33.575948,4013.0,,,,,,,47.0,7375.0,1208.0,1.0,,1.0,3.0,360000.0,179,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2834712166.0,-117.915169,33.640351,6059.0,,,,,,,73.0,7191.0,3000.0,,3.0,,,2030000.0,101,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2835185954.0,-122.276393,37.868516,6001.0,,,,,,,111.0,2508.0,952.0,1.0,,1.0,2.0,899000.0,33,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2835392766.0,-121.799075,37.980228,6013.0,,,,,,,44.0,8585.0,2367.0,3.0,3.0,2.0,4.0,679950.0,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2835980276.0,-123.061074,44.038656,41039.0,,,,,,,73.0,6098.0,1826.0,2.0,1.0,2.0,3.0,650000.0,150,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836658585.0,-117.619733,33.87947,6065.0,,,,,,,51.0,9148.0,1572.0,2.0,2.0,1.0,3.0,685000.0,99,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836919447.0,-117.628869,33.874567,6065.0,,,,,,,35.0,6098.0,2605.0,3.0,3.0,2.0,4.0,898000.0,99,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2837063527.0,-106.576701,35.145655,35001.0,,,,,,,47.0,1742.0,1675.0,3.0,2.0,2.0,3.0,295000.0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2838318280.0,-121.291271,37.941661,6077.0,,,,,,,58.0,7549.0,,3.0,,1.0,6.0,299000.0,465,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2839556218.0,-118.075881,33.90641,6037.0,,,0.0,,,,44.0,10498.0,5530.0,,6.0,2.0,,1950000.0,348,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840711309.0,-117.092427,33.133687,6073.0,,,,,,,22.0,68389.0,913.0,2.0,1.0,1.0,2.0,425000.0,148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2840893299.0,-111.906535,33.367156,4013.0,,,,,,,50.0,7876.0,2195.0,3.0,2.0,1.0,4.0,639900.0,479,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2841318570.0,-118.332775,34.208871,6037.0,,,,,,,73.0,6711.0,1964.0,3.0,2.0,1.0,3.0,1349000.0,50,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2841580533.0,-122.220118,38.083475,6095.0,,,0.0,,,,15.0,10890.0,2564.0,3.0,2.0,1.0,5.0,699000.0,495,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2842042551.0,-117.176637,33.607793,6065.0,,,,,,,35.0,446926.0,3296.0,,6.0,,,1799000.0,317,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2842937635.0,-123.058109,43.99841,41039.0,,,,,,,15.0,217800.0,6272.0,6.0,3.0,3.0,5.0,2195000.0,150,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2844290581.0,-123.066693,44.031199,41039.0,,,,,,,69.0,5662.0,2323.0,2.0,,2.0,3.0,719000.0,150,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2844682991.0,-121.540443,38.503369,6067.0,,,0.0,,,,46.0,8189.0,1919.0,2.0,2.0,1.0,3.0,579000.0,421,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845767036.0,-118.122926,33.931791,6037.0,,,,,,,113.0,5770.0,1002.0,2.0,2.0,1.0,2.0,749000.0,122,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2846250973.0,-121.961402,37.342024,6085.0,,,,,,,73.0,5500.0,980.0,1.0,1.0,1.0,3.0,1259900.0,438,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2846519629.0,-117.877594,33.88223,6059.0,,,,,,,52.0,,756.0,1.0,,2.0,1.0,405000.0,169,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2846663864.0,-122.287144,37.871475,6001.0,,,0.0,,,,113.0,3500.0,816.0,2.0,,,2.0,669000.0,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2846927874.0,-122.046502,37.684368,6001.0,,,,,,,35.0,5600.0,1240.0,2.0,2.0,1.0,3.0,875000.0,199,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2847129826.0,-111.703011,33.355291,4013.0,,,0.0,,,,16.0,6600.0,3098.0,3.0,3.0,2.0,4.0,750000.0,178,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2848346304.0,-119.164876,34.169972,6111.0,,,,,,,54.0,7361.0,1509.0,2.0,2.0,1.0,4.0,799000.0,364,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2848496222.0,-122.154348,47.567003,53033.0,,,,,,,61.0,11325.0,3478.0,4.0,3.0,,4.0,2700000.0,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2849507112.0,-117.29867,33.887765,6065.0,,,,,,,27.0,8712.0,1970.0,3.0,3.0,2.0,4.0,724990.0,414,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850203239.0,-122.490284,37.760868,6075.0,,,,,,,23.0,2500.0,1627.0,2.0,,,3.0,1225000.0,433,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2850408831.0,-118.321801,33.814711,6037.0,,,,,,,49.0,5775.0,1971.0,2.0,2.0,1.0,4.0,1330000.0,486,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
